Day,Ad Creative Name,Spend,Impressions,CPM,Clicks,CTR,CPC,Shares,Comment,Post Reaction,Video Views
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-6f2580fee3660e3d782a3ffc168376a3,37.25,11523,3.23,6,0.0003,9.31,0,0,0,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-6fa5e85750a45e7c31daeedb22c0c01b,42.83,15550,2.75,8,0.0003,10.71,0,0,0,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-8e9ad13245769a6b7c4093c82d75f3ab,78.5,26103,3.01,24,0.0004,7.85,0,0,1,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-9347e9fbadc95f5c6500df97527c08ab,49.7,15370,3.23,14,0.0004,8.28,0,0,2,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-93b89b17388485b5e3c0b753ceb688b9,76.45,23653,3.23,36,0.0009,3.64,0,0,0,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-9f0444fd8e037d27c9eaf15011c1904a,37.94,13094,2.9,16,0.0008,3.45,0,0,3,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-ac9f7cbccdaef41f073bf8ed21fc9681,11.33,3732,3.04,10,0.0005,5.66,0,0,3,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-c683b9500720319ecfa9ccdeab5bf4ad,17.13,6282,2.73,9,0.001,2.86,0,0,1,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-e21b00d8a78837a34bb18cf100d3e45d,191.02,58739,3.25,39,0.0002,13.64,0,0,7,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-ee5b528120781a8116c0af5c39c8b9b4,54.55,17723,3.08,14,0.0004,7.79,0,0,0,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-04-f08b0a5afe02f54bb0bdeef7f7a3f636,14.83,4981,2.98,6,0.0006,4.94,0,0,0,0
9/12/2021,Buying Beer? Choose Glass. 2021-08-05-214550f0ae672b88a1d0075b91687988,109.43,35676,3.07,45,0.0008,3.77,0,0,4,0
9/12/2021,Buying Seltzer? Choose Glass. 2021-08-04-16bbbf1c5e7c48cb54a56d984049b0f2,43.24,13408,3.22,24,0.001,3.09,0,0,0,0
9/12/2021,Buying Seltzer? Choose Glass. 2021-08-04-171f43ba554585bcbfee25030e04bda6,18.73,6086,3.08,3,0.0002,18.73,0,0,0,0
9/12/2021,Buying Seltzer? Choose Glass. 2021-08-04-1c1a8ff9fac2c1ef2d2326245c024a25,48.55,15019,3.23,18,0.0006,5.39,0,0,3,0
9/12/2021,Buying Seltzer? Choose Glass. 2021-08-04-e4328bc1a9df4b6c367a1a6031d2181f,49.93,15734,3.17,8,0,0,0,0,4,0
9/12/2021,Choose Glass 2021-08-25-0955cb0b7d0333883e0609ac3ac42383,59.33,38708,1.53,31,0.0006,2.58,0,0,0,0
9/12/2021,Choose Glass 2021-08-25-0c7972d47c0a4c20dfafadf05671a5b6,78.19,40273,1.94,247,0.0012,1.56,0,0,6,0
9/12/2021,Choose Glass 2021-08-25-3245dbe641974502e77634e84b3f42c6,5.92,3313,1.79,3,0.0003,5.92,0,0,1,0
9/12/2021,Choose Glass 2021-08-25-3661fb6b6c8517265e2516edeb07bc35,69.14,37451,1.85,59,0.001,1.92,0,0,1,0
9/12/2021,Choose Glass 2021-08-25-3f2650a77bc4b0704d660eb910f28ecf,10.71,6925,1.55,5,0.0003,5.36,0,0,1,0
9/12/2021,Choose Glass 2021-08-25-41f7418ffbc7065471592ed0825c47bf,13.64,7591,1.8,8,0.0001,13.64,0,0,0,549
9/12/2021,Choose Glass 2021-08-25-532d514574a7a1c11c075fe8b369218f,48.09,29526,1.63,28,0.0005,3.01,0,0,6,2064
9/12/2021,Choose Glass 2021-08-25-57e8f17e3c9d23ad28773c3e6ed2f8a6,198.53,112163,1.77,100,0.0005,3.75,0,0,15,0
9/12/2021,Choose Glass 2021-08-25-787f7b5aeda4f5b6ee084c362bfbe1a7,32.71,20657,1.58,20,0.0007,2.34,0,0,2,1466
9/12/2021,Choose Glass 2021-08-25-9b462a37b5f434101b0d62a07973e95a,40.98,25067,1.63,25,0.0009,1.78,0,0,1,0
9/12/2021,Choose Glass 2021-08-25-c41b69b08abc6619058ffd4c3674d126,48.51,26876,1.8,24,0.0003,5.39,0,0,4,1409
9/12/2021,Choose Glass 2021-08-25-d0acf17d0b01c51f75380780c456f70d,126.34,66396,1.9,54,0.0003,7.43,0,0,28,5313
9/12/2021,Choose Glass 2021-08-25-dbe0176d92bfbd1a559ea4a886bb59f4,105.8,72697,1.46,76,0.0007,2.03,0,0,2,0
9/12/2021,Choose Glass 2021-08-25-e27e113c6eb089774977e8d538fba7ff,119.54,62983,1.9,139,0.0016,1.18,0,0,2,0
9/12/2021,Choose Glass 2021-08-25-e772d64732e5066bad92f70f89cd3eff,497.7,256370,1.94,314,0.0004,5.29,4,4,69,18548
9/12/2021,Choose Glass 2021-08-25-ef399ff6f1883d85bc4202f06c8b574c,7.72,4760,1.62,7,0.0004,3.86,0,0,0,308
9/12/2021,Choose Glass 2021-08-25-f5653097a9e1ef62aa6d5522da9ecd72,10.45,7242,1.44,16,0.0015,0.95,1,0,0,0
9/12/2021,Choose Glass 2021-08-26-62185e34ac66757dfd3792cce9b88dd1,49.84,26408,1.89,16,0.0003,5.54,1,0,1,545
9/12/2021,Choose Glass 2021-08-26-eaca1cc6ec014d15babf0a5070b5bce7,382.72,202192,1.89,308,0.0008,2.52,1,0,7,14707
9/12/2021,Choose Glass 2021-08-27-3f4ad805b964b355af127c1d45f5f7ec,5.68,3042,1.87,2,0.0007,2.84,0,0,0,112
9/12/2021,Choose Glass 2021-08-30-0da358bbe1ef2df385e778bd9f114907,58.1,32695,1.78,14,0.0001,19.37,0,0,47,1924
9/12/2021,Choose Glass 2021-08-30-7b90b4e811ccd8385edd23c3df2927ad,34.4,18392,1.87,18,0.0006,3.13,0,0,4,449
9/12/2021,Choose Glass 2021-08-30-bad90cdf00e5ca078f77af678f8db394,1405.73,739182,1.9,523,0.0005,4.21,8,1,39,22610
9/12/2021,Choose Glass 2021-08-30-bcd11c23f58d24046eae9d3862a0e289,62.98,33322,1.89,27,0.0006,3,1,0,0,835
9/12/2021,Choose Glass 2021-08-30-c4a16e24723814609599e9f03806f0b7,6.96,3662,1.9,2,0.0003,6.96,0,0,0,100
9/12/2021,"Experimenting with bold, new (to us) summer shandy flavors – best enjoyed in glass 🧪 #chooseglass # 2021-08-16-1cfc69fa1f1e44d905b04a6cd168c045",35.81,15438,2.32,3,0,0,1,0,46,8381
9/12/2021,"Experimenting with bold, new (to us) summer shandy flavors – best enjoyed in glass 🧪 #chooseglass # 2021-08-16-3a523c17bd49def342645fb4ed9bfbf2",35.28,15213,2.32,1,0,0,2,0,42,8482
9/12/2021,"Experimenting with bold, new (to us) summer shandy flavors – best enjoyed in glass 🧪 #chooseglass # 2021-08-16-60d3ad5752dd51d2f46312867f37828d",35.74,15372,2.33,2,0,0,0,0,48,8112
9/12/2021,Just like those sand art bottles from the 90s...but make it trail mix. 🥨 😋 #unmixedtrailmix #trailm 2021-09-01-3a4cc68e5ed4be4d83227b6adc8d7979,4.48,1963,2.28,14,0,0,0,0,7,324
9/12/2021,Just like those sand art bottles from the 90s...but make it trail mix. 🥨 😋 #unmixedtrailmix #trailm 2021-09-01-5cbdd83fe946e2598eea6d2dc3a0a96d,4.56,2116,2.16,0,0,0,0,0,29,797
9/12/2021,Magical machinery #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-17-07830b49e178ec68c8943f072ddb8086,37.75,16323,2.31,4,0,0,4,0,72,5944
9/12/2021,Magical machinery #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-17-87f12964448388e7caa03a890a87d887,37.97,16523,2.3,3,0,0,2,0,70,5824
9/12/2021,Magical machinery #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-17-88d33db5de231ab8bec26c3e34f4700a,37.48,16286,2.3,4,0,0,1,1,47,4700
9/12/2021,Magical machinery #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-17-b9918fab3d72bc59a0415aa6539efc69,37.71,16297,2.31,2,0,0,0,0,114,5226
9/12/2021,Magical machinery #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-17-e2ac0dc11e52a59346b7caa2b49f6279,37.89,16419,2.31,5,0,0,2,0,50,5701
9/12/2021,O-I Glass 2021-08-16-3e971f17792477b879ecafd80f3b18a6,35.14,22756,1.54,12,0.0001,11.71,0,0,1,0
9/12/2021,O-I Glass 2021-08-16-be3126441b824eb7ad7c0ff00910ecfd,35.21,25092,1.4,11,0.0001,11.74,0,0,0,0
9/12/2021,O-I Glass 2021-08-25-d60d894df1c8882996dece5965952533,50.58,27444,1.84,29,0.0006,2.98,1,0,0,0
9/12/2021,Petition to make the text-to-speech voice pronounce rosé correctly ✍️ #summersangria #refreshing #h 2021-07-27-325ad8140784a066e36971460fc3fea1,28.64,23069,1.24,7,0,0,2,0,0,1077
9/12/2021,Petition to make the text-to-speech voice pronounce rosé correctly ✍️ #summersangria #refreshing #h 2021-07-27-728788c6486ddaa7ecbb2fb5b293a6ed,28.31,12280,2.31,1,0,0,8,0,63,2241
9/12/2021,Recycling is worth the effort every time! ♻️ #recycletok #glassrecycling #ecofriendly 2021-08-09-9fda3ffeb750b18e3c0e6f7332e0cae4,24.44,10514,2.32,0,0,0,2,2,117,6928
9/12/2021,Repeat after us: stock up on your Summer Ales. #pumpkintime #beerlover #pumpkinbeer #glasstok 2021-08-16-547b4de95d459d63d183b9fe8b18c255,35.53,15430,2.3,1,0,0,2,0,37,2714
9/12/2021,Repeat after us: stock up on your Summer Ales. #pumpkintime #beerlover #pumpkinbeer #glasstok 2021-08-16-6c25791c93a97f43c568f58edff383e0,35.71,15481,2.31,4,0,0,3,2,39,2826
9/12/2021,Repeat after us: stock up on your Summer Ales. #pumpkintime #beerlover #pumpkinbeer #glasstok 2021-08-16-bb0d9ee49263dd908996f4f6aacda8b2,35.4,15400,2.3,8,0,0,5,0,56,2886
9/12/2021,Repeat after us: stock up on your Summer Ales. #pumpkintime #beerlover #pumpkinbeer #glasstok 2021-08-16-f8ba9c45bebabca87b42473d7c019ad9,35.21,15202,2.32,1,0,0,6,0,38,2812
9/12/2021,Sit back and watch the glass blow #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-18-5acbace3662e4f09a8ef9c182cc1c0f4,40.08,17371,2.31,2,0,0,0,0,30,2884
9/12/2021,Sit back and watch the glass blow #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-18-72c204f49a03737765de090ae1d15e96,37.67,16445,2.29,2,0,0,1,0,48,2740
9/12/2021,Sit back and watch the glass blow #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-18-a7d76741c6653affc3bd3b616ebe7448,37.62,16347,2.3,6,0,0,0,0,24,2740
9/12/2021,Sit back and watch the glass blow #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-18-b7b560e3348eeab4f0dc64633d6197f8,3.55,1559,2.28,0,0,0,0,0,3,270
9/12/2021,Sit back and watch the glass blow #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-08-18-ea087c178f60c5f471db4902417dbd3f,4.74,2100,2.26,0,0,0,0,0,5,401
9/12/2021,Sit back and watch the glass blow #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-09-01-5d89bdad2738069c4be2c908f767f149,34.06,14766,2.31,3,0,0,0,1,18,2459
9/12/2021,Sit back and watch the glass blow #oddlysatisfying #howitsmade #chooseglass #glasstok 2021-09-01-fa4dfc005dab71593c2c7085759df89a,33.13,14520,2.28,1,0,0,1,0,17,2333
9/12/2021,Summer’s almost gone! Gotta get ‘em while you can 😂 #chooseglass #summer #beer #beerfridge #foryou 2021-08-13-0751f515256da1c0f028ce672cbb549c,29.71,12802,2.32,3,0,0,0,0,56,6328
9/12/2021,Summer’s almost gone! Gotta get ‘em while you can 😂 #chooseglass #summer #beer #beerfridge #foryou 2021-08-13-9666d17cc3920283f7b1fc4e13a58dc9,29.46,12720,2.32,2,0,0,0,1,64,6940
9/12/2021,Summer’s almost gone! Gotta get ‘em while you can 😂 #chooseglass #summer #beer #beerfridge #foryou 2021-08-13-c1f85212f561c231bc474c53a6880e01,29.47,12647,2.33,4,0,0,2,0,41,7123
9/12/2021,Summer’s almost gone! Gotta get ‘em while you can 😂 #chooseglass #summer #beer #beerfridge #foryou 2021-08-13-d383e80602db450f90dc1881fbe68269,29.57,12745,2.32,3,0,0,0,0,61,6653
9/12/2021,"We didn’t choose the glass bottle life, the glass bottle life chose us 😎 #chooseglass #beer #rap #f 2021-08-30-759b0a9138da27363656f97be5572854",4.53,1990,2.28,1,0,0,0,0,8,938
9/12/2021,"We didn’t choose the glass bottle life, the glass bottle life chose us 😎 #chooseglass #beer #rap #f 2021-08-30-fcbb80867ec372615f1c17f5705572d1",4.6,2020,2.28,2,0,0,0,0,2,951
9/12/2021,"We may be biased, but nothing beats a fresh glass bottle of cold brew. #icedcoffee #betteringlass # 2021-08-09-2c9991a16756d32d1a1b11f6917bc88c",24.5,10743,2.28,3,0,0,2,0,65,3874
9/12/2021,"We may be biased, but nothing beats a fresh glass bottle of cold brew. #icedcoffee #betteringlass # 2021-08-09-fb82f141863baa06e7f644a8b8febc58",24.49,10717,2.29,6,0,0,3,0,48,4153
9/13/2021,A glass bottled beverage is my plus one to every major life event 2021-08-16-17bee91ee8746d05f3d45f2858bcac0e,30.29,12579,2.41,13,0,0,0,0,31,3570
9/13/2021,A glass bottled beverage is my plus one to every major life event 2021-08-16-7c21f33f2d4c5b0ad5957ae5e27965a1,29.86,12166,2.45,10,0,0,0,0,36,3898
9/13/2021,A glass bottled beverage is my plus one to every major life event 2021-08-16-8258eeba9ede3832bc66ed7079a98e10,30.76,12875,2.39,7,0,0,0,0,34,3382
9/13/2021,A glass bottled beverage is my plus one to every major life event 2021-08-16-cab024f2d5c4cd5d7c2151672b36611a,30.36,12741,2.38,5,0,0,0,1,29,3377
9/13/2021,Ad from a Page post 2021-09-13-5e598456057a53edcd6db31e33d18d7f,15.93,10759,1.48,0,0,0,0,0,0,0
9/13/2021,Ad from a Page post 2021-09-13-7a502b470e5cfd95f6221ce75d5ac602,18.45,12115,1.52,2,0,0,0,0,0,0
9/13/2021,Ad from a Page post 2021-09-13-d09000706c51fcf3aba2b61990a41db5,16.25,10563,1.54,1,0,0,0,0,0,0
9/13/2021,Ad from a Page post 2021-09-13-dd1707409083863e1a4eb3c4a34cb2b0,15.7,8384,1.87,1,0,0,0,0,0,0
9/13/2021,Ad from a Page post 2021-09-13-e9fad41a013744779045606a59f6163b,6.73,3881,1.73,0,0,0,0,0,0,0
9/13/2021,Ad from a Page post 2021-09-13-fff61a45a68fb3b07e4b1ace4ef6b461,7.65,4503,1.7,1,0,0,0,0,0,0
9/13/2021,"An easy, throwback dessert to enjoy in glass that hits all the nostalgic feels 2021-08-16-4f9c8e878738cbcfc8ed0d32a9d47d27",31.65,13385,2.36,3,0,0,14,1,208,5810
9/13/2021,"An easy, throwback dessert to enjoy in glass that hits all the nostalgic feels 2021-08-16-b37415d216558dafb5e8f39247a5fdf8",30.71,13157,2.33,3,0,0,17,1,134,5583
9/13/2021,"An easy, throwback dessert to enjoy in glass that hits all the nostalgic feels 2021-08-16-c36272b6988a30bd99f8b1bfb8640290",31.24,13297,2.35,1,0,0,4,1,112,5168
9/13/2021,"An easy, throwback dessert to enjoy in glass that hits all the nostalgic feels 2021-08-16-f1db39e2288c0a155ba9a38b4a351a47",30.65,12974,2.36,5,0,0,14,0,109,5339
9/13/2021,Buying Beer? Choose Glass. 2021-07-22-0f28bfddb152c33b0348b011e0e375f0,55.55,18063,3.08,14,0.0001,27.78,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-07-22-0f3894f14e6743837978d66561206d23,64.47,23062,2.8,19,0.0005,5.37,0,1,3,0
9/13/2021,Buying Beer? Choose Glass. 2021-07-22-14a40dd0d3ca530bfefbff1a3b7e8f27,39.67,12536,3.16,12,0.0004,7.93,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-07-22-2f50cd35aa601203da93321965cbd591,38.69,14821,2.61,15,0.0007,3.87,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-07-22-3c1a270db1786c9e89eb74fddebd312e,84.22,28966,2.91,26,0.0003,8.42,0,0,2,0
9/13/2021,Buying Beer? Choose Glass. 2021-07-22-744c2ad4ef4baa895fe14d53ac2156d3,87.92,31442,2.8,37,0.0005,5.5,0,0,3,0
9/13/2021,Buying Beer? Choose Glass. 2021-07-22-a7522825a4e6a2cdef747a703c5b4ad4,37.09,12669,2.93,10,0.0006,4.64,0,0,1,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-00be99921892605925c76df9c0c05ef6,90.91,30914,2.94,33,0.0005,6.06,0,1,5,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-02b5f7206ad09aace861a7f6adfeac98,35.73,12156,2.94,14,0.0007,4.47,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-20dcf5a7b333e8f2dab65f1d356a7aa5,85.18,30905,2.76,36,0.0009,3.04,0,0,3,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-2976e059d0c8c4c9056402f1e0c19d1c,28.76,10442,2.75,12,0.0005,5.75,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-2fe4d8b765469050fc843de03c2fd075,32.39,10488,3.09,13,0.0005,6.48,0,0,1,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-300f69fa6d8d4104a3c6efb6186279e9,73.48,25446,2.89,30,0.0008,3.5,0,0,2,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-31b9f3de23fa2da3c29950c5ccb973f6,28.54,10546,2.71,8,0.0005,5.71,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-3379f8181e3203599af2ccbb9f44d5f7,49.35,17304,2.85,22,0.001,2.9,0,0,1,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-37f8a26cb8a0c2f2d7e971cd45177bfa,10.22,3906,2.62,2,0.0005,5.11,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-452251044ca13d8c5b8cb61c6b3044fc,107.17,37777,2.84,46,0.0008,3.57,0,0,2,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-534072a3cf96537e16377f6ab7757546,168.6,57340,2.94,77,0.0006,4.56,0,0,6,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-6f2580fee3660e3d782a3ffc168376a3,26.83,8611,3.12,7,0.0006,5.37,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-6fa5e85750a45e7c31daeedb22c0c01b,32.98,12329,2.67,13,0.0006,4.12,0,0,1,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-8e9ad13245769a6b7c4093c82d75f3ab,55.77,19272,2.89,24,0.0005,5.58,1,0,1,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-9347e9fbadc95f5c6500df97527c08ab,38.82,12475,3.11,13,0.0006,4.85,0,0,1,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-93b89b17388485b5e3c0b753ceb688b9,66.47,21364,3.11,21,0.0003,11.08,0,0,1,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-9f0444fd8e037d27c9eaf15011c1904a,28.12,10124,2.78,10,0.0007,4.02,0,0,4,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-ac9f7cbccdaef41f073bf8ed21fc9681,9.65,3313,2.91,4,0.0006,4.82,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-c683b9500720319ecfa9ccdeab5bf4ad,14.85,5793,2.56,3,0.0003,7.42,0,0,0,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-e21b00d8a78837a34bb18cf100d3e45d,176.41,55684,3.17,28,0.0001,25.2,0,0,4,0
9/13/2021,Buying Beer? Choose Glass. 2021-08-04-ee5b528120781a8116c0af5c39c8b9b4,48.1,16162,2.98,18,0.0005,6.01,0,1,4,0
